144	D	17917.59375	16031.009260000195	针阔混交林
210	B	13177.59375	15991.564809998963	干热灌丛
642	E	19162.59375	15820.63889000006	温性针叶林
145	D	9082.59375	16004.71296000015	针阔混交林
211	B	13042.59375	15728.60185000021	干热灌丛
146	D	9292.59375	15952.21296000015	针阔混交林
198	C	18637.59375	15912.675929998979	暖性针叶林
643	E	7402.59375	16001.009260000195	温性针叶林
644	E	10942.59375	15751.194440000225	温性针叶林
147	D	19597.59375	15984.157409999985	针阔混交林
645	E	19312.59375	15757.02778000012	温性针叶林
107	A	4357.59375	15882.675929998979	冰雪
108	A	4522.59375	15764.342590000015	冰雪
109	A	4657.59375	15777.490739998873	冰雪
110	A	4717.59375	15764.342590000015	冰雪
199	C	17782.59375	15987.861109999008	暖性针叶林
11	O	20857.59375	15580.268519998994	亚高山草甸
646	E	8542.59375	15918.41667000018	温性针叶林
212	B	15367.59375	15944.71296000015	干热灌丛
111	A	2167.59375	15800.083329998888	冰雪
112	A	4717.59375	15892.120370000135	冰雪
647	E	20362.59375	15933.509260000195	温性针叶林
648	E	7597.59375	15813.231480000075	温性针叶林
200	C	17122.59375	15927.861109999008	暖性针叶林
12	O	20632.59375	15758.972219998948	亚高山草甸
35	G	16597.59375	15927.675929998979	暖温性稀树灌木草丛
649	E	7867.59375	15911.009260000195	温性针叶林
45	J	6052.59375	15911.009260000195	高山流石滩疏生草甸
201	C	17137.59375	15563.787039998919	暖性针叶林
202	C	18127.59375	15937.305559998844	暖性针叶林
213	B	13912.59375	15667.02778000012	干热灌丛
113	A	2242.59375	15728.972219998948	冰雪
650	E	19777.59375	15749.620370000135	温性针叶林
651	E	8467.59375	15762.675929998979	温性针叶林
652	E	7357.59375	15815.268519998994	温性针叶林
114	A	2437.59375	15822.861109999008	冰雪
653	E	6622.59375	15693.231480000075	温性针叶林
115	A	1297.59375	15820.731480000075	冰雪
203	C	17767.59375	15417.120370000135	暖性针叶林
654	E	12412.59375	15851.009260000195	温性针叶林
148	D	19897.59375	15614.342590000015	针阔混交林
116	A	5077.59375	15706.379629998934	冰雪
46	J	5782.59375	15837.861109999008	高山流石滩疏生草甸
655	E	10102.59375	15877.305559998844	温性针叶林
656	E	9892.59375	15268.787039998919	温性针叶林
36	G	16897.59375	15768.41667000018	暖温性稀树灌木草丛
117	A	5347.59375	15834.157409999985	冰雪
37	G	16117.59375	15698.972219998948	暖温性稀树灌木草丛
657	E	20302.59375	15811.564809998963	温性针叶林
658	E	7702.59375	15646.379629998934	温性针叶林
659	E	10222.59375	15725.268519998994	温性针叶林
214	B	14407.59375	15761.009260000195	干热灌丛
118	A	5347.59375	15721.564809998963	冰雪
204	C	17587.59375	15747.861109999008	暖性针叶林
660	E	18982.59375	15642.675929998979	温性针叶林
47	J	5842.59375	15747.675929998979	高山流石滩疏生草甸
661	E	8167.59375	15590.083329998888	温性针叶林
662	E	19717.59375	15468.046300000045	温性针叶林
38	G	16702.59375	15520.63889000006	暖温性稀树灌木草丛
663	E	10162.59375	15425.083329998888	温性针叶林
48	J	7072.59375	15678.41667000018	高山流石滩疏生草甸
664	E	10402.59375	15731.009260000195	温性针叶林
665	E	8317.59375	15652.120370000135	温性针叶林
205	C	13582.59375	15156.657409999985	暖性针叶林
666	E	9532.59375	15704.805559998844	温性针叶林
667	E	8977.59375	15648.41667000018	温性针叶林
668	E	9367.59375	15556.379629998934	温性针叶林
215	B	14812.59375	15619.898149998859	干热灌丛
669	E	11797.59375	15671.009260000195	温性针叶林
206	C	18052.59375	15486.935190000106	暖性针叶林
119	A	5737.59375	15614.71296000015	冰雪
49	J	6982.59375	15496.379629998934	高山流石滩疏生草甸
149	D	7132.59375	15128.60185000021	针阔混交林
670	E	7987.59375	15588.41667000018	温性针叶林
671	E	8722.59375	15601.564809998963	温性针叶林
672	E	11557.59375	15571.564809998963	温性针叶林
673	E	19042.59375	15301.194440000225	温性针叶林
50	J	7417.59375	15505.82407000009	高山流石滩疏生草甸
207	C	18757.59375	15295.453699999955	暖性针叶林
51	J	6787.59375	15624.157409999985	高山流石滩疏生草甸
120	A	1417.59375	15611.009260000195	冰雪
52	J	7627.59375	15367.02778000012	高山流石滩疏生草甸
674	E	10147.59375	15594.157409999985	温性针叶林
675	E	8332.59375	15502.120370000135	温性针叶林
216	B	14977.59375	15578.972219998948	干热灌丛
676	E	9607.59375	15618.509260000195	温性针叶林
677	E	8707.59375	15357.490739998873	温性针叶林
208	C	13372.59375	15396.935190000106	暖性针叶林
678	E	19222.59375	15515.268519998994	温性针叶林
679	E	12472.59375	15451.564809998963	温性针叶林
121	A	5362.59375	15286.379629998934	冰雪
122	A	6157.59375	15472.120370000135	冰雪
680	E	20572.59375	15455.268519998994	温性针叶林
13	O	20917.59375	15455.268519998994	亚高山草甸
681	E	9127.59375	15507.861109999008	温性针叶林
682	E	8422.59375	15350.083329998888	温性针叶林
123	A	4507.59375	15338.972219998948	冰雪
683	E	7867.59375	15481.564809998963	温性针叶林
684	E	11347.59375	15464.71296000015	温性针叶林
209	C	12937.59375	15438.41667000018	暖性针叶林
217	B	14977.59375	15438.41667000018	干热灌丛
124	A	5512.59375	15504.157409999985	冰雪
53	J	6577.59375	15438.41667000018	高山流石滩疏生草甸
685	E	9007.59375	15451.564809998963	温性针叶林
125	A	5782.59375	15320.083329998888	冰雪
686	E	10807.59375	15487.21296000015	温性针叶林
687	E	8077.59375	14830.546300000045	温性针叶林
54	J	6442.59375	15447.861109999008	高山流石滩疏生草甸
126	A	5917.59375	15402.861109999008	冰雪
210	C	13252.59375	15355.82407000009	暖性针叶林
39	G	17182.59375	14590.175929998979	暖温性稀树灌木草丛
688	E	10627.59375	15365.268519998994	温性针叶林
211	C	17182.59375	15414.157409999985	暖性针叶林
689	E	9892.59375	15352.21296000015	温性针叶林
150	D	19837.59375	15374.71296000015	针阔混交林
218	B	15307.59375	15177.490739998873	干热灌丛
690	E	9487.59375	15401.009260000195	温性针叶林
14	O	20722.59375	15295.82407000009	亚高山草甸
691	E	8977.59375	15198.32407000009	温性针叶林
219	B	15052.59375	15363.509260000195	干热灌丛
55	J	7402.59375	15331.564809998963	高山流石滩疏生草甸
220	B	15067.59375	15292.120370000135	干热灌丛
692	E	7807.59375	15331.564809998963	温性针叶林
693	E	12067.59375	15262.21296000015	温性针叶林
212	C	13627.59375	14952.490739998873	暖性针叶林
694	E	19282.59375	15076.379629998934	温性针叶林
213	C	17527.59375	15297.861109999008	暖性针叶林
221	B	14542.59375	14956.009260000195	干热灌丛
214	C	12607.59375	15324.157409999985	暖性针叶林
40	G	16372.59375	15241.564809998963	暖温性稀树灌木草丛
151	D	8002.59375	15241.564809998963	针阔混交林
127	A	5902.59375	15281.009260000195	冰雪
695	E	8152.59375	15215.268519998994	温性针叶林
215	C	14167.59375	15175.82407000009	暖性针叶林
128	A	5557.59375	15307.21296000015	冰雪
56	J	6307.59375	15188.972219998948	高山流石滩疏生草甸
41	G	16522.59375	14820.82407000009	暖温性稀树灌木草丛
696	E	10447.59375	15106.379629998934	温性针叶林
57	J	6457.59375	15192.861109999008	高山流石滩疏生草甸
697	E	8467.59375	15224.71296000015	温性针叶林
222	B	12817.59375	15040.63889000006	干热灌丛
129	A	4612.59375	14511.009260000195	冰雪
42	G	16042.59375	15207.861109999008	暖温性稀树灌木草丛
698	E	20182.59375	15221.009260000195	温性针叶林
216	C	12172.59375	14971.194440000225	暖性针叶林
130	A	5287.59375	15100.91667000018	冰雪
58	J	5617.59375	15050.268519998994	高山流石滩疏生草甸
223	B	12502.59375	14678.231480000075	干热灌丛
224	B	15067.59375	15125.268519998994	干热灌丛
699	E	9292.59375	15177.861109999008	温性针叶林
43	G	16492.59375	15112.21296000015	暖温性稀树灌木草丛
152	D	9007.59375	14937.490739998873	针阔混交林
59	J	6202.59375	15082.21296000015	高山流石滩疏生草甸
217	C	14077.59375	14898.046300000045	暖性针叶林
153	D	19822.59375	15020.268519998994	针阔混交林
218	C	14212.59375	15040.91667000018	暖性针叶林
225	B	15187.59375	15082.120370000135	干热灌丛
700	E	11617.59375	14907.490739998873	温性针叶林
219	C	12592.59375	15131.009260000195	暖性针叶林
226	B	15667.59375	14618.231480000075	干热灌丛
44	G	17347.59375	15065.268519998994	暖温性稀树灌木草丛
60	J	5992.59375	15144.157409999985	高山流石滩疏生草甸
220	C	18892.59375	15065.268519998994	暖性针叶林
45	G	15967.59375	15022.120370000135	暖温性稀树灌木草丛
227	B	13312.59375	15022.120370000135	干热灌丛
46	G	16912.59375	15101.009260000195	暖温性稀树灌木草丛
61	J	5692.59375	15087.861109999008	高山流石滩疏生草甸
228	B	15652.59375	15087.861109999008	干热灌丛
62	J	7822.59375	15018.41667000018	高山流石滩疏生草甸
15	O	20572.59375	14971.564809998963	亚高山草甸
701	E	9787.59375	15041.009260000195	温性针叶林
131	A	2902.59375	14975.268519998994	冰雪
221	C	18262.59375	14068.046300000045	暖性针叶林
154	D	7222.59375	15078.509260000195	针阔混交林
229	B	12622.59375	15001.564809998963	干热灌丛
702	E	20047.59375	15067.305559998844	温性针叶林
47	K	6532.59375	15001.564809998963	寒温性灌丛
703	E	6727.59375	14879.620370000135	温性针叶林
132	A	4432.59375	14366.75	冰雪
704	E	10402.59375	14973.509260000195	温性针叶林
155	D	8737.59375	14879.52778000012	针阔混交林
705	E	10597.59375	14997.861109999008	温性针叶林
222	C	12367.59375	14945.268519998994	暖性针叶林
230	B	13027.59375	14984.71296000015	干热灌丛
156	D	19177.59375	14168.231480000075	针阔混交林
706	E	20467.59375	14984.71296000015	温性针叶林
707	E	10162.59375	14967.861109999008	温性针叶林
708	E	7162.59375	14840.268519998994	温性针叶林
709	E	18727.59375	14928.41667000018	温性针叶林
710	E	8467.59375	14922.861109999008	温性针叶林
711	E	7312.59375	14937.861109999008	温性针叶林
231	B	13087.59375	14748.32407000009	干热灌丛
48	K	6337.59375	14971.564809998963	寒温性灌丛
712	E	6982.59375	14911.564809998963	温性针叶林
157	D	20317.59375	14594.435190000106	针阔混交林
158	D	19672.59375	14881.564809998963	针阔混交林
159	D	9202.59375	14907.861109999008	针阔混交林
160	D	7582.59375	14907.861109999008	针阔混交林
161	D	18757.59375	14211.009260000195	针阔混交林
713	E	18652.59375	14828.972219998948	温性针叶林
714	E	10987.59375	14907.861109999008	温性针叶林
162	D	19297.59375	14815.82407000009	针阔混交林
163	D	19762.59375	14615.083329998888	针阔混交林
47	G	16267.59375	14921.009260000195	暖温性稀树灌木草丛
25	H	9847.59375	14780.268519998994	寒温山地硬叶常绿栎林
164	D	20242.59375	14780.268519998994	针阔混交林
715	E	6697.59375	14449.71296000015	温性针叶林
716	E	10102.59375	14832.861109999008	温性针叶林
49	K	6202.59375	14708.972219998948	寒温性灌丛
717	E	7222.59375	14483.41667000018	温性针叶林
718	E	10492.59375	14917.305559998844	温性针叶林
232	B	13897.59375	13747.120370000135	干热灌丛
233	B	15772.59375	13222.305559998844	干热灌丛
234	B	14947.59375	14812.120370000135	干热灌丛
48	G	17137.59375	14874.157409999985	暖温性稀树灌木草丛
165	D	19462.59375	14851.564809998963	针阔混交林
166	D	20647.59375	14722.120370000135	针阔混交林
719	E	6322.59375	14861.009260000195	温性针叶林
235	B	12952.59375	14600.083329998888	干热灌丛
720	E	11617.59375	14821.564809998963	温性针叶林
167	D	18817.59375	14752.21296000015	针阔混交林
721	E	6652.59375	14804.71296000015	温性针叶林
722	E	6892.59375	14778.41667000018	温性针叶林
236	B	12337.59375	14817.861109999008	干热灌丛
26	H	10657.59375	14791.564809998963	寒温山地硬叶常绿栎林
168	D	20107.59375	13643.972219998948	针阔混交林
169	D	8377.59375	14622.675929998979	针阔混交林
27	H	10537.59375	14671.564809998963	寒温山地硬叶常绿栎林
49	G	16177.59375	14671.564809998963	暖温性稀树灌木草丛
28	H	10327.59375	14771.009260000195	寒温山地硬叶常绿栎林
237	B	12592.59375	14802.861109999008	干热灌丛
170	D	9112.59375	14547.490739998873	针阔混交林
723	E	9817.59375	14412.305559998844	温性针叶林
29	H	19447.59375	14106.657409999985	寒温山地硬叶常绿栎林
223	C	17797.59375	14346.564809998963	暖性针叶林
171	D	8872.59375	14662.21296000015	针阔混交林
224	C	17812.59375	14673.509260000195	暖性针叶林
724	E	11002.59375	14671.564809998963	温性针叶林
238	B	15427.59375	14605.82407000009	干热灌丛
172	D	9397.59375	14742.861109999008	针阔混交林
725	E	6577.59375	14711.009260000195	温性针叶林
239	B	13447.59375	14681.009260000195	干热灌丛
173	D	9187.59375	14478.32407000009	针阔混交林
726	E	7402.59375	14694.157409999985	温性针叶林
174	D	8542.59375	14551.564809998963	针阔混交林
727	E	9472.59375	14585.268519998994	温性针叶林
133	A	5902.59375	14530.91667000018	冰雪
240	B	13327.59375	14530.91667000018	干热灌丛
63	J	5977.59375	14592.861109999008	高山流石滩疏生草甸
134	A	5722.59375	14581.564809998963	冰雪
30	H	20002.59375	14476.379629998934	寒温山地硬叶常绿栎林
31	H	20107.59375	14555.268519998994	寒温山地硬叶常绿栎林
241	B	15817.59375	14577.861109999008	干热灌丛
175	D	18967.59375	14553.509260000195	针阔混交林
225	C	18247.59375	14591.009260000195	暖性针叶林
50	K	6307.59375	14591.009260000195	寒温性灌丛
32	H	10357.59375	14564.71296000015	寒温山地硬叶常绿栎林
135	A	5707.59375	14294.71296000015	冰雪
242	B	14917.59375	14450.268519998994	干热灌丛
176	D	8122.59375	14482.21296000015	针阔混交林
728	E	11752.59375	14547.861109999008	温性针叶林
226	C	16312.59375	13966.009260000195	暖性针叶林
177	D	20692.59375	14378.972219998948	针阔混交林
33	H	10522.59375	14547.861109999008	寒温山地硬叶常绿栎林
34	H	10357.59375	14113.972219998948	寒温山地硬叶常绿栎林
227	C	11932.59375	14504.71296000015	暖性针叶林
729	E	7657.59375	14491.564809998963	温性针叶林
730	E	11032.59375	14534.620370000135	温性针叶林
35	H	19807.59375	14478.41667000018	寒温山地硬叶常绿栎林
178	D	19177.59375	14517.861109999008	针阔混交林
731	E	11017.59375	13399.157409999985	温性针叶林
179	D	8587.59375	14348.972219998948	针阔混交林
732	E	8272.59375	14202.305559998844	温性针叶林
180	D	8947.59375	14452.120370000135	针阔混交林
733	E	10162.59375	14438.972219998948	温性针叶林
181	D	19312.59375	14474.71296000015	针阔混交林
243	B	12427.59375	14448.41667000018	干热灌丛
244	B	14137.59375	14408.972219998948	干热灌丛
182	D	9352.59375	14461.564809998963	针阔混交林
136	A	5632.59375	14395.82407000009	冰雪
183	D	20512.59375	14474.71296000015	针阔混交林
228	C	17962.59375	14433.509260000195	暖性针叶林
245	B	15907.59375	14392.120370000135	干热灌丛
64	J	6067.59375	14497.21296000015	高山流石滩疏生草甸
184	D	19027.59375	14258.972219998948	针阔混交林
734	E	9967.59375	14401.564809998963	温性针叶林
36	H	19642.59375	14318.972219998948	寒温山地硬叶常绿栎林
246	B	13417.59375	14358.41667000018	干热灌丛
137	A	5902.59375	14240.083329998888	冰雪
229	C	11692.59375	14003.41667000018	暖性针叶林
247	B	12292.59375	14292.675929998979	干热灌丛
735	E	11257.59375	13919.25	温性针叶林
230	C	12067.59375	14371.564809998963	暖性针叶林
231	C	18007.59375	14332.120370000135	暖性针叶林
232	C	17677.59375	14281.564809998963	暖性针叶林
248	B	14602.59375	14275.82407000009	干热灌丛
249	B	12397.59375	14013.13889000006	干热灌丛
233	C	14287.59375	13331.75	暖性针叶林
234	C	17482.59375	14272.120370000135	暖性针叶林
185	D	20287.59375	14099.52778000012	针阔混交林
736	E	8947.59375	13738.787039998919	温性针叶林
186	D	21097.59375	14219.52778000012	针阔混交林
250	B	12652.59375	14311.564809998963	干热灌丛
737	E	9172.59375	14294.71296000015	温性针叶林
251	B	15742.59375	14084.342590000015	干热灌丛
187	D	20197.59375	14221.564809998963	针阔混交林
138	A	4657.59375	14277.861109999008	冰雪
738	E	9472.59375	14106.935190000106	温性针叶林
188	D	7567.59375	14277.861109999008	针阔混交林
739	E	7282.59375	14238.41667000018	温性针叶林
740	E	11212.59375	14150.268519998994	温性针叶林
741	E	9232.59375	14150.268519998994	温性针叶林
189	D	20272.59375	14291.009260000195	针阔混交林
252	B	15112.59375	14247.861109999008	干热灌丛
742	E	11542.59375	14247.861109999008	温性针叶林
253	B	15352.59375	14261.009260000195	干热灌丛
139	A	3817.59375	14247.861109999008	冰雪
190	D	20887.59375	13991.75	针阔混交林
743	E	9397.59375	14231.009260000195	温性针叶林
254	B	14302.59375	14086.379629998934	干热灌丛
255	B	13237.59375	14112.675929998979	干热灌丛
256	B	12967.59375	14152.120370000135	干热灌丛
191	D	20692.59375	14279.805559998844	针阔混交林
